ticker,open,high,low,close,volume,amount,marketCap,shares,foreignersShares,foreignersRate,exhaustionShares,exhsuationRate,name,market,KRXIndustry,products,IPO,industryCode,industryName,sectorCode,sectorName
171010,4415,4415,4150,4375,91652,393764266,62557040000,14298752,672740,4.6992188,14298752,4.6992188,램테크놀러지,KOSDAQ,기초 화학물질 제조업,"반도체 식각액, 박리액, 세정액 등",20131118,WI620,반도체,G45,IT
084650,2420,2535,2400,2440,2303125,5728818916,181145575600,74239990,1267015,1.7099609,74239990,1.7099609,랩지노믹스,KOSDAQ,자연과학 및 공학 연구개발업,체외진단 서비스 및 제품,20141216,WI410,건강관리,G35,건강관리
217500,2410,2550,2340,2420,1513292,3684370258,76985040000,31812000,296016,0.9301758,31812000,0.9301758,러셀,KOSDAQ,특수 목적용 기계 제조업,반도체장비 리퍼비시,20150616,WI620,반도체,G45,IT
038390,11930,12060,11850,11950,31803,379960530,199813822900,16720822,1478248,8.84375,16720822,8.84375,레드캡투어,KOSDAQ,여행사 및 기타 여행보조 서비스업,"여행알선, 렌터카",20000201,WI260,운송,G20,산업재
294140,5240,5480,5150,5250,109913,588809655,117677794500,22414818,508769,2.2695312,22414818,2.2695312,레몬,KOSDAQ,화학섬유 제조업,"EMI Shield Can, 나노멤브레인 등",20200228,WI110,화학,G15,소재
443250,11290,11420,11140,11340,17368,195807025,126115088400,11121260,219112,1.9697266,11121260,1.9697266,레뷰코퍼레이션,KOSDAQ,광고업,"REVU 서비스(컨텐츠마케팅, 로컬, 에이전시)",20231006,WI601,소프트웨어,G50,커뮤니케이션서비스
228670,6470,6580,6340,6360,65520,419162875,99229038000,15602050,1583454,10.1484375,15602050,10.1484375,레이,KOSDAQ,의료용 기기 제조업,"디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)",20190808,WI410,건강관리,G35,건강관리
228850,5920,5960,5850,5940,4100,24124155,98550623160,16591014,359261,2.1699219,16591014,2.1699219,레이언스,KOSDAQ,의료용 기기 제조업,"TFT Detector, CMOS Detector, I/O Sensor",20160411,WI410,건강관리,G35,건강관리
412350,3320,3320,3115,3200,133256,430867839,27926310400,8726972,420333,4.8203125,8726972,4.8203125,레이저쎌,KOSDAQ,특수 목적용 기계 제조업,"에어리어 레이저솔루션, LSR, LCB, LSB, BSOM 등",20220624,WI620,반도체,G45,IT
199550,7400,7420,7220,7240,97714,712541475,88804326840,12265791,161072,1.3095703,12265791,1.3095703,레이저옵텍,KOSDAQ,의료용 기기 제조업,레이저 기반 피부미용기기 및 질환치료기기,20240201,WI410,건강관리,G35,건강관리
281740,12410,12640,12220,12410,224524,2792459790,815716100680,65730548,4433358,6.7382812,65730548,6.7382812,레이크머티리얼즈,KOSDAQ,기타 화학제품 제조업,"LED, 반도체 소재 및 석유화학촉매",20171212,WI110,화학,G15,소재
277810,289500,291000,284000,285000,105092,30149037500,5528959530000,19399858,1032666,5.3203125,19399858,5.3203125,레인보우로보틱스,KOSDAQ,특수 목적용 기계 제조업,"협동로봇, 천문마운트시스템, 이족보행로봇 등",20210203,WI230,기계,G20,산업재
215100,6580,6720,6330,6420,2585167,16910989510,130637074680,20348454,761294,3.7402344,20348454,3.7402344,로보로보,KOSDAQ,기타 전기장비 제조업,교육용로봇,20150422,WI332,교육,G25,경기관련소비재
090360,35150,35600,34000,34000,248152,8605492275,331500000000,9750000,223380,2.2890625,9750000,2.2890625,로보스타,KOSDAQ,특수 목적용 기계 제조업,"제조용 로봇, FPD 장비, IT부품 제조장비",20111017,WI230,기계,G20,산업재
108490,101500,103900,99600,100000,555691,56386475600,1322056000000,13220560,701819,5.3085938,13220560,5.3085938,로보티즈,KOSDAQ,특수 목적용 기계 제조업,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",20181026,WI230,기계,G20,산업재
900260,1025,1042,1012,1038,77699,80291669,37400476944,36031288,20979404,58.21875,36031288,58.21875,로스웰,KOSDAQ,기타 금융업,"CAN Control Gateway, CAN기능모듈, BCM 차체제어모듈",20160630,__industryCode__,__industryName__,__sectorCode__,__sectorName__
067730,3035,3055,2935,3030,17223,51641390,29311983660,9673922,198956,2.0605469,9673922,2.0605469,로지시스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","전산장비 판매 및 유지보수, VAN기기 대행관리",20150729,WI602,IT서비스,G45,IT
071280,13190,13190,12840,12990,40458,524169970,198702872970,15296603,6710113,43.875,15296603,43.875,로체시스템즈,KOSDAQ,특수 목적용 기계 제조업,LCD 제조용 이송장비,20031114,WI620,반도체,G45,IT
376900,17110,17250,16630,16980,437481,7444341810,262508066220,15459839,279108,1.8095703,15459839,1.8095703,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,장기 재생 플랫폼,20250512,WI410,건강관리,G35,건강관리
032350,17410,18890,17390,18500,4218825,77611058865,1471480454000,79539484,9823552,12.3515625,79539484,12.3515625,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",20060608,WI320,"호텔,레저",G25,경기관련소비재
089860,29550,29900,29450,29900,33746,1001702200,1085650701200,36309388,2427851,6.6914062,36309388,6.6914062,롯데렌탈,KOSPI,운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",20210819,WI260,운송,G20,산업재
330590,3985,4020,3985,4020,240809,965741980,1161654913680,288968884,22985189,7.9492188,288968884,7.9492188,롯데리츠,KOSPI,부동산 임대 및 공급업,부동산투자,20191030,WI999,리츠,G99,리츠
000400,1754,1786,1734,1740,616884,1077470191,539985196800,310336320,3456748,1.1103516,310336320,1.1103516,롯데손해보험,KOSPI,보험업,손해보험업,19710416,WI520,보험,G40,금융
023530,70100,71900,70000,71500,62058,4428529200,2022645982500,28288755,2482355,8.78125,28288755,8.78125,롯데쇼핑,KOSPI,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",20060209,WI340,소매(유통),G25,경기관련소비재
020150,23750,24250,23400,24250,89508,2150705325,1269862477750,52365463,3881152,7.4101562,52365463,7.4101562,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",20110304,WI610,IT하드웨어,G45,IT
280360,115100,116700,114300,114700,15000,1728371350,1067234637800,9304574,1187521,12.7578125,9304574,12.7578125,롯데웰푸드,KOSPI,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",20171030,WI400,필수소비재,G30,필수소비재
286940,21500,21850,21500,21750,8059,174784050,329063732250,15129367,265081,1.75,15129367,1.75,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI",20180727,WI602,IT서비스,G45,IT
004000,45900,46200,44500,45750,62358,2855332000,1180350000000,25800000,4362474,16.90625,25800000,16.90625,롯데정밀화학,KOSPI,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",19760415,WI110,화학,G15,소재
004990,31900,31950,31200,31500,220478,6953332425,3304640965500,104909237,8359178,7.96875,104909237,7.96875,롯데지주,KOSPI,기타 금융업,지주회사,19740216,WI250,"상사,자본재",G20,산업재
005300,120500,122000,120000,120700,12649,1527652600,1119961298800,9278884,1408536,15.1796875,9278884,15.1796875,롯데칠성,KOSPI,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",19730621,WI400,필수소비재,G30,필수소비재
011170,65900,66000,64800,65600,60708,3978976350,2806067486400,42775419,9240070,21.59375,42775419,21.59375,롯데케미칼,KOSPI,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",19910530,WI110,화학,G15,소재
071840,8460,8550,8430,8490,7538,64049925,200429474880,23607712,662431,2.8105469,23607712,2.8105469,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대",20110629,WI340,소매(유통),G25,경기관련소비재
328130,43600,43950,42500,43600,142269,6154287425,1273320124000,29204590,2455317,8.40625,29204590,8.40625,루닛,KOSDAQ,소프트웨어 개발 및 공급업,Lunit INSIGHT,20220721,WI410,건강관리,G35,건강관리
038060,789,800,784,785,64870,51353560,37760909165,48103069,2148737,4.46875,48103069,4.46875,루멘스,KOSDAQ,반도체 제조업,LED개발 및 제조,20060808,WI640,디스플레이,G45,IT
474170,10040,10090,9470,9620,1906736,18645448345,170540435520,17727696,153495,0.8701172,17727696,0.8701172,루미르,KOSDAQ,"항공기,우주선 및 부품 제조업","인공위성 시스템 및 전장품, 위성 영상 및 정보",20241021,WI250,"상사,자본재",G20,산업재
141080,151200,151200,146600,147100,220164,32691820300,5385380719800,36610338,3958680,10.8125,36610338,10.8125,리가켐바이오,KOSDAQ,자연과학 및 공학 연구개발업,신약후보물질 발굴을 통한 License-Out,20130510,WI410,건강관리,G35,건강관리
058470,50000,50100,48450,48600,622559,30452125425,3703895910000,76211850,26758715,35.125,76211850,35.125,리노공업,KOSDAQ,전자부품 제조업,"리노핀, 반도체 소켓 등",20011218,WI620,반도체,G45,IT
016100,2420,2465,2400,2425,13310,32244230,46319667950,19100894,276593,1.4501953,19100894,1.4501953,리더스코스메틱,KOSDAQ,"골판지, 종이 상자 및 종이용기 제조업",화장품,20030115,WI200,비철금속,G15,소재
012700,4100,4185,4065,4105,92772,383456619,108561384175,26446135,1399723,5.2890625,26446135,5.2890625,리드코프,KOSDAQ,기타 전문 도매업,화공약품운반,19960119,WI100,에너지,G10,에너지
302550,3605,3635,3490,3600,318122,1138569340,113383900800,31495528,0,0.0,31495528,0.0,리메드,KOSDAQ,의료용 기기 제조업,자기장 치료기기,20191206,WI410,건강관리,G35,건강관리
073570,1279,1310,1258,1286,554637,712922601,77400020326,60186641,707441,1.1796875,60186641,1.1796875,리튬포어스,KOSDAQ,그외 기타 제품 제조업,"휴대폰액세서리의 제조, 판매",20040106,__industryCode__,__industryName__,__sectorCode__,__sectorName__
377450,16390,16670,15760,15800,126143,2032767300,273814000000,17330000,666325,3.8398438,17330000,3.8398438,리파인,KOSDAQ,기타 정보 서비스업,권리조사,20211029,WI250,"상사,자본재",G20,산업재
277070,5700,5790,5570,5660,36432,205372930,77496720000,13692000,261085,1.9101562,13692000,1.9101562,린드먼아시아,KOSDAQ,신탁업 및 집합투자업,"투자조합, PEF 결성 및 투자",20180314,WI500,은행,G40,금융
042500,4845,4845,4780,4815,133715,642225698,91822695210,19070134,888293,4.6601562,19070134,4.6601562,링네트,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),20020110,WI602,IT서비스,G45,IT
193250,475,478,461,478,182348,85693165,30268574206,63323377,1138548,1.7998047,63323377,1.7998047,링크드,KOSDAQ,전자부품 제조업,휴대폰용 진동모터,20141229,WI610,IT하드웨어,G45,IT
474650,23100,23450,21550,21600,103219,2280840425,120507091200,5579032,186396,3.3398438,5579032,3.3398438,링크솔루션,KOSDAQ,특수 목적용 기계 제조업,3D 프린터 및 3D 프린팅 서비스,20250610,WI230,기계,G20,산업재
219420,5230,5390,5160,5160,88036,461376890,59182656120,11469507,475880,4.1484375,11469507,4.1484375,링크제니시스,KOSDAQ,소프트웨어 개발 및 공급업,"반도체, 디스플레이, 자동화 S/W 및 시스템 테스트 자동화 솔루션 개발(XCOMPRO, XGEM, MAT)",20180205,WI602,IT서비스,G45,IT
439090,16300,16750,16300,16630,89971,1490315835,272370463800,16378260,29834,0.18005371,16378260,0.18005371,마녀공장,KOSDAQ,기타 화학제품 제조업,자연주의 기능성 화장품,20230608,WI310,"화장품,의류",G25,경기관련소비재
027740,854,862,849,856,152992,130757011,54365611168,63511228,1641845,2.5898438,63511228,2.5898438,마니커,KOSPI,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",20021029,WI400,필수소비재,G30,필수소비재
195500,2830,2845,2815,2835,30664,86506540,45297630000,15978000,385518,2.4101562,15978000,2.4101562,마니커에프앤지,KOSDAQ,"도축, 육류 가공 및 저장 처리업","육가공품, 튀김류, 패티류, 삼계탕 등",20190820,WI400,필수소비재,G30,필수소비재
357430,1565,1568,1557,1563,53527,83658242,47679794841,30505307,46311,0.15002441,30505307,0.15002441,마스턴프리미어리츠,KOSPI,부동산 임대 및 공급업,"프랑스 파리 소재 크리스탈파크, 프랑스 아마존 라스트마일 물류센터, 인천 항동 스마트물류센터",20220531,WI999,리츠,G99,리츠
377480,20650,20950,20150,20400,25457,520635975,145019010000,7108775,10996,0.15002441,7108775,0.15002441,마음AI,KOSDAQ,소프트웨어 개발 및 공급업,종합 인공지능 엔진 및 플랫폼,20211123,WI602,IT서비스,G45,IT
305090,11000,11080,10600,10600,82007,889682020,191903693200,18104122,162258,0.89990234,18104122,0.89990234,마이크로디지탈,KOSDAQ,의료용 기기 제조업,"바이오 분석 시스템, 메디칼 자동화 시스템",20190605,WI410,건강관리,G35,건강관리
098120,19110,19300,18500,19160,53538,1014654510,159272596560,8312766,1031284,12.40625,8312766,12.40625,마이크로컨텍솔,KOSDAQ,전자부품 제조업,"BGA IC Burn-In Socket,DRAM Module Socket",20080923,WI620,반도체,G45,IT
424980,9160,9160,8670,9000,53395,474911005,53270010000,5918890,115919,1.9599609,5918890,1.9599609,마이크로투나노,KOSDAQ,반도체 제조업,메모리 테스트용 프로브 카드,20230426,WI620,반도체,G45,IT
038290,15800,15850,15680,15850,10006,157426920,171836190000,10841400,286036,2.640625,10841400,2.640625,마크로젠,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse",20000222,WI410,건강관리,G35,건강관리
001080,35700,39150,35300,39150,3956,146170975,162472500000,4150000,11423,0.2800293,4150000,0.2800293,만호제강,KOSPI,1차 철강 제조업,"와이어로프,합성섬유로프,특수강선 제조,수출,임대",19770618,WI210,철강,G15,소재
267980,35400,35650,35150,35600,9224,326152600,279233512800,7843638,990502,12.6328125,7843638,12.6328125,매일유업,KOSDAQ,동·식물성 유지 및 낙농제품 제조업,"유제품(우유, 분유, 발효유, 치즈, 음료 등)",20170605,WI400,필수소비재,G30,필수소비재
005990,11210,11310,11190,11200,9689,109017150,153645004800,13718304,160711,1.1699219,13718304,1.1699219,매일홀딩스,KOSDAQ,동·식물성 유지 및 낙농제품 제조업,유제품,19990514,WI400,필수소비재,G30,필수소비재
093520,23500,23500,22500,22550,180674,4139840750,319377724600,14163092,3617214,25.546875,14163092,25.546875,매커스,KOSDAQ,기계장비 및 관련 물품 도매업,자일링스(Xilinx)비메모리반도체(PLDchip)유통,20070212,WI620,반도체,G45,IT
088980,11520,11540,11470,11490,666143,7657608830,5502813699570,478921993,42644824,8.8984375,478921993,8.8984375,맥쿼리인프라,KOSPI,신탁업 및 집합투자업,증권투자회사,20060315,WI999,리츠,G99,리츠
094800,4980,4985,4905,4950,66168,326562925,459529938450,92834331,2604798,2.8105469,92834331,2.8105469,맵스리얼티1,KOSPI,신탁업 및 집합투자업,,20070409,WI999,리츠,G99,리츠
100590,3215,3250,3170,3210,35655,114316806,50814373830,15830023,223009,1.4101562,15830023,1.4101562,머큐리,KOSDAQ,통신 및 방송 장비 제조업,"AP 단말기, 광섬유 및 광케이블, 위성통신 전송장비",20181214,WI610,IT하드웨어,G45,IT
067280,32950,33150,32850,33150,5660,186747925,196472723850,5926779,457923,7.7304688,5926779,7.7304688,멀티캠퍼스,KOSDAQ,기타 교육기관,성인/기업전문 교육서비스,20061116,WI332,교육,G25,경기관련소비재
072870,11370,11370,11300,11340,10748,121771760,135183675060,11920959,2982549,25.015625,11920959,25.015625,메가스터디,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업","온라인강의,교재판매",20041221,WI332,교육,G25,경기관련소비재
215200,46550,47600,46550,47500,13904,655684900,511617132500,10770887,3235232,30.046875,10770887,30.046875,메가스터디교육,KOSDAQ,일반 교습 학원,"오프라인 학원, 온라인 강의",20150504,WI332,교육,G25,경기관련소비재
133750,1992,2000,1988,1998,9328,18603617,46767339846,23407077,572323,2.4492188,23407077,2.4492188,메가엠디,KOSDAQ,일반 교습 학원,"의학, 치의학, 법학 전문대학원, 약학대학 입학시험 대비 강의",20151218,WI332,교육,G25,경기관련소비재
446540,4095,4095,4005,4020,62122,250803036,83499420000,20771000,1242398,5.9804688,20771000,5.9804688,메가터치,KOSDAQ,일차전지 및 이차전지 제조업,"배터리 핀, 반도체 핀",20231109,WI610,IT하드웨어,G45,IT
235980,4865,5100,4765,5040,368960,1818457358,172746609840,34275121,1878355,5.4804688,34275121,5.4804688,메드팩토,KOSDAQ,자연과학 및 공학 연구개발업,항암제 신약개발,20191219,WI410,건강관리,G35,건강관리
041920,5310,5310,5130,5280,30376,158504760,98198617440,18598223,294943,1.5898438,18598223,1.5898438,메디아나,KOSDAQ,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",20141007,WI410,건강관리,G35,건강관리
014100,2050,2090,2000,2010,40240,81425545,23718000000,11800000,236042,2.0,11800000,2.0,메디앙스,KOSDAQ,상품 종합 도매업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",19950103,WI310,"화장품,의류",G25,경기관련소비재
054180,0,0,0,2295,0,0,12686716395,5527981,0,0.0,5527981,0.0,메디콕스,KOSDAQ,선박 및 보트 건조업,XML/SGML 관련 제품 및 솔루션,20011016,WI240,조선,G20,산업재
086900,125700,125700,122500,123200,44706,5506402300,899174830400,7298497,726738,9.9609375,7298497,9.9609375,메디톡스,KOSDAQ,기초 의약물질 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",20090116,WI410,건강관리,G35,건강관리
078160,13410,14130,13290,13680,147433,2027880485,468099298800,34217785,1538947,4.5,34217785,4.5,메디포스트,KOSDAQ,기초 의약물질 제조업,제대혈은행,20050729,WI410,건강관리,G35,건강관리
138040,123500,123600,121800,122900,199765,24453264500,21534755901700,175221773,28189836,16.09375,175221773,16.09375,메리츠금융지주,KOSPI,기타 금융업,투자사업,20110513,WI510,증권,G40,금융
408920,3375,3485,3310,3405,202595,683991042,147206509275,43232455,882421,2.0390625,43232455,2.0390625,메쎄이상,KOSDAQ,기타 사업지원 서비스업,"전시주최, 컨벤션 및 행사 대행업",20220307,WI601,소프트웨어,G50,커뮤니케이션서비스
021880,310,313,306,308,183333,56668438,65352797664,212184408,2629528,1.2402344,212184408,1.2402344,메이슨캐피탈,KOSDAQ,기타 금융업,리스수입,19960902,WI500,은행,G40,금융
140410,58100,58600,55900,58400,136252,7801694850,1758706656000,30114840,6838120,22.703125,30114840,22.703125,메지온,KOSDAQ,자연과학 및 공학 연구개발업,"발기부전증치료제, 전립선비대증치료제",20120120,WI400,필수소비재,G30,필수소비재
241770,15380,15430,14800,15350,55515,841819985,156457024000,10192640,296096,2.9003906,10192640,2.9003906,메카로,KOSDAQ,반도체 제조업,반도체용 전구체 및 히터블록,20171206,WI620,반도체,G45,IT
090370,1404,1410,1333,1378,107659,146941907,34318661442,24904689,0,0.0,24904689,0.0,메타랩스,KOSPI,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",20061226,WI250,"상사,자본재",G20,산업재
059210,6200,6240,6080,6150,286935,1765557910,170034837150,27647941,2203181,7.96875,27647941,7.96875,메타바이오메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",20080415,WI410,건강관리,G35,건강관리
118000,319,321,314,315,365722,115736129,54109869660,171777364,1571933,0.9199219,171777364,0.9199219,메타케어,KOSPI,기계장비 및 관련 물품 도매업,"의약품, 의료소모품, 의료기기 도매",20091230,WI410,건강관리,G35,건강관리
058110,2000,2030,1981,2010,28831,57610347,32261565300,16050530,605379,3.7695312,16050530,3.7695312,멕아이씨에스,KOSDAQ,의료용 기기 제조업,인공호흡기,20151214,WI410,건강관리,G35,건강관리
017180,1717,1731,1704,1707,34608,59345362,57958545978,33953454,788422,2.3203125,33953454,2.3203125,명문제약,KOSPI,의약품 제조업,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매",20080710,WI410,건강관리,G35,건강관리
009900,9100,9200,9060,9150,60053,548395255,480101716950,52470133,4491556,8.5625,52470133,8.5625,명신산업,KOSPI,자동차 신품 부품 제조업,자동차차체부품,20201207,WI300,자동차,G25,경기관련소비재
012690,2475,2480,2450,2480,20096,49581820,90696712400,36571255,395703,1.0800781,36571255,1.0800781,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",19881014,WI400,필수소비재,G30,필수소비재
005360,2100,2300,2065,2070,978261,2102703629,39117425490,18897307,366967,1.9404297,18897307,1.9404297,모나미,KOSPI,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",19740626,WI310,"화장품,의류",G25,경기관련소비재
070960,3940,3965,3930,3960,63907,252219555,190607998680,48133333,637529,1.3203125,48133333,1.3203125,모나용평,KOSPI,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",20160527,WI320,"호텔,레저",G25,경기관련소비재
434480,4250,4400,4130,4265,385102,1659239520,52503429500,12310300,263504,2.140625,12310300,2.140625,모니터랩,KOSDAQ,소프트웨어 개발 및 공급업,"웹방화벽,유해사이트솔루션,가시성SSL 솔루션, SASE플랫폼기반 SECaaS",20230519,WI602,IT서비스,G45,IT
080420,2140,2160,2140,2145,6630,14253830,171002879190,79721622,106516,0.13000488,79721622,0.13000488,모다이노칩,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",20051206,WI340,소매(유통),G25,경기관련소비재
417970,12990,12990,12250,12310,262016,3275766105,78743377000,6396700,101028,1.5800781,6396700,1.5800781,모델솔루션,KOSDAQ,특수 목적용 기계 제조업,"하이엔드 프로토타입 제조, 다품종 소량생산 서비스",20221007,WI230,기계,G20,산업재
080160,13100,13480,13050,13370,255548,3409247215,252693000000,18900000,2742376,14.5078125,18900000,14.5078125,모두투어,KOSDAQ,여행사 및 기타 여행보조 서비스업,"항공권판매수수료,해외여행알선",20050726,WI320,"호텔,레저",G25,경기관련소비재
087260,2240,2260,2165,2205,320826,706806749,71779058505,32552861,1800685,5.53125,32552861,5.53125,모바일어플라이언스,KOSDAQ,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, HUD, ADAS",20170224,WI300,자동차,G25,경기관련소비재
101330,3330,3340,3285,3295,147974,488171986,76269460555,23147029,963933,4.1601562,23147029,4.1601562,모베이스,KOSDAQ,통신 및 방송 장비 제조업,휴대전화 케이스,20100204,WI300,자동차,G25,경기관련소비재
012860,1393,1395,1377,1395,61803,85361807,102160672515,73233457,1368112,1.8701172,73233457,1.8701172,모베이스전자,KOSDAQ,자동차 신품 부품 제조업,"스마트키,스위치",19941026,WI300,자동차,G25,경기관련소비재
363260,1956,2445,1949,2180,31572928,72460731862,70117016420,32163769,704300,2.1894531,32163769,2.1894531,모비데이즈,KOSDAQ,광고업,기업인수합병,20210210,WI331,미디어,G50,커뮤니케이션서비스
348030,4055,4280,4055,4280,7449,31159205,41104264000,9603800,27074,0.2800293,9603800,0.2800293,모비릭스,KOSDAQ,소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,20210128,WI601,소프트웨어,G50,커뮤니케이션서비스
250060,2765,2830,2660,2720,998189,2732008794,87505974080,32171314,512805,1.5898438,32171314,1.5898438,모비스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",핵융합 제어솔루션 및 스마트팩토리 통합솔루션,20160908,WI602,IT서비스,G45,IT
288980,1130,1145,1117,1130,76037,85626902,39048915060,34556562,1139357,3.3007812,34556562,3.3007812,모아데이타,KOSDAQ,소프트웨어 개발 및 공급업,인공지능 기반 ICT 시스템 이상탐지 및 예측 솔루션,20220310,WI602,IT서비스,G45,IT
142760,1520,1537,1469,1531,160395,242506357,59790942182,39053522,245154,0.6298828,39053522,0.6298828,모아라이프플러스,KOSDAQ,자연과학 및 공학 연구개발업,"자궁경부상피이형증 치료제, 자궁경부전암 치료백신",20160707,WI410,건강관리,G35,건강관리
033200,3145,3200,3095,3200,13772,43290386,45859792000,14331185,7335950,51.1875,14331185,51.1875,모아텍,KOSDAQ,전자부품 제조업,위치제어용초정및소형모터,19971013,WI610,IT하드웨어,G45,IT
333050,1523,1686,1508,1569,5463037,8880861890,38618308494,24613326,299578,1.2197266,24613326,1.2197266,모코엠시스,KOSDAQ,소프트웨어 개발 및 공급업,"연계솔루션, 보안솔루션, APM솔루션",20191031,WI602,IT서비스,G45,IT
009680,10600,10640,10420,10460,34441,360478400,293403000000,28050000,2112398,7.53125,28050000,7.53125,모토닉,KOSPI,자동차 신품 부품 제조업,"자동차용 부품(연료펌프,LPI SYSTEM, FCEV) 제조,판매",19940114,WI300,자동차,G25,경기관련소비재
118990,9190,9210,9070,9090,36667,334132460,225995489100,24861990,810475,3.2597656,24861990,3.2597656,모트렉스,KOSDAQ,자동차 신품 부품 제조업,차량용 인포테인먼트,20170804,WI300,자동차,G25,경기관련소비재
463480,8860,9050,8850,8900,26323,234570200,110274186200,12390358,99567,0.7998047,12390358,0.7998047,모티브링크,KOSDAQ,전자부품 제조업,"EV용 Main Transformer, EV용 Line Filter",20250220,WI300,자동차,G25,경기관련소비재
006920,3335,3335,3255,3265,60666,198840185,35653800000,10920000,467233,4.28125,10920000,4.28125,모헨즈,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,19890105,WI220,건설,G20,산업재
009580,2600,2600,2570,2580,61017,157489515,160910275920,62368324,814454,1.3095703,62368324,1.3095703,무림P&P,KOSPI,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",19890620,WI200,비철금속,G15,소재
001810,1583,1590,1558,1589,15100,23736232,35176487500,22137500,138295,0.6201172,22137500,0.6201172,무림SP,KOSDAQ,"펄프, 종이 및 판지 제조업","아트지,CCP지",20000104,WI200,비철금속,G15,소재
009200,2055,2055,2030,2040,80803,164664011,84882992400,41609310,1070259,2.5703125,41609310,2.5703125,무림페이퍼,KOSPI,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",19900609,WI200,비철금속,G15,소재
033920,8300,8300,8190,8200,35690,293190085,233700000000,28500000,575542,2.0195312,28500000,2.0195312,무학,KOSPI,알코올음료 제조업,소주,20100720,WI400,필수소비재,G30,필수소비재
008420,2405,2460,2390,2415,207296,499836507,49515964575,20503505,646659,3.1503906,20503505,3.1503906,문배철강,KOSPI,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",19941105,WI210,철강,G15,소재
279600,10760,10820,10650,10800,1983,21255480,50595634800,4684781,18294,0.38989258,4684781,0.38989258,미디어젠,KOSDAQ,소프트웨어 개발 및 공급업,음성인식 소프트웨어 기술개발,20191105,WI602,IT서비스,G45,IT
095500,9820,9920,9640,9670,113013,1102081165,299866690330,31009999,894953,2.890625,31009999,2.890625,미래나노텍,KOSDAQ,플라스틱제품 제조업,LCDBLU용광학필름,20071001,WI640,디스플레이,G45,IT
254490,17650,17650,17030,17230,51925,896384065,248766740000,14438000,186385,1.2900391,14438000,1.2900391,미래반도체,KOSDAQ,기타 전문 도매업,반도체,20230127,WI620,반도체,G45,IT
